Submission ID,Respondent ID,Submitted at,idEmpresa,idUsuario,Qual é a sua função na empresa?,Qual o volume de pedidos mensal da sua empresa?,Como a sua empresa realiza vendas atualmente??,Importância - Minimizar o tempo necessário para registrar uma despesa fixa,Satistação - Minimizar o tempo necessário para registrar uma despesa fixa,Importância - Minimizar a incerteza sobre os valores a pagar nos próximos períodos,Satisfação - Minimizar a incerteza sobre os valores a pagar nos próximos períodos,Importância - Minimizar dúvidas sobre a origem e categoria de cada pagamento,Satisfação - Minimizar dúvidas sobre a origem e categoria de cada pagamento,Importância - Minimizar tarefas manuais ao registrar contas a pagar,Satisfação - Minimizar tarefas manuais ao registrar contas a pagar,Importância - Minimizar erros nas previsões de recebimento futuro,Satisfação - Minimizar erros nas previsões de recebimento futuro,Importância - Minimizar o risco de não registrar vendas com recebimento futuro,Satisfação - Minimizar o risco de não registrar vendas com recebimento futuro,Importância - Minimizar dificuldade para identificar recebíveis por canal ou cliente,Satisfação - Minimizar dificuldade para identificar recebíveis por canal ou cliente,Importância - Evitar estornos inesperados ou inadimplência não prevista,Satisfação - Evitar estornos inesperados ou inadimplência não prevista,Importância - Minimizar o tempo necessário para consolidar vendas de múltiplos canais,Satisfação - Minimizar o tempo necessário para consolidar vendas de múltiplos canais,Importância - Minimizar tarefas manuais ao registrar contas a receber,Satisfação - Minimizar tarefas manuais ao registrar contas a receber,Importância - Minimizar o número de contas não visualizadas antes do vencimento,Satisfação - Minimizar o número de contas não visualizadas antes do vencimento,Importância - Minimizar incertezas sobre o que pagar ou receber,Satisfação - Minimizar incertezas sobre o que pagar ou receber,Importância - Evitar variações negativas no fluxo de caixa por contas recebidas ou pagas,Satisfação - Evitar variações negativas no fluxo de caixa por contas recebidas ou pagas,Importância - Minimizar inadimplência nas contas a receber vencidas,Satisfação - Minimizar inadimplência nas contas a receber vencidas,Importância - Evitar multas causadas por atrasos em pagamentos previstos,Satisfação - Evitar multas causadas por atrasos em pagamentos previstos,Importância - Minimizar o número de pagamentos realizados após o vencimento,Satisfação - Minimizar o número de pagamentos realizados após o vencimento,Importância - Evitar pagamentos registrados mais de uma vez,Satisfação - Evitar pagamentos registrados mais de uma vez,Importância - Minimizar o tempo gasto por pagamento realizado,Satisfação - Minimizar o tempo gasto por pagamento realizado,Importância - Minimizar o esforço para localizar e associar comprovantes a pagamentos,Satisfação - Minimizar o esforço para localizar e associar comprovantes a pagamentos,Importância - Minimizar tarefas manuais ao lidar com pagamentos repetidos,Satisfação - Minimizar tarefas manuais ao lidar com pagamentos repetidos,Importância - Minimizar tempo gasto para dar baixa em recebimento,Satisfação - Minimizar tempo gasto para dar baixa em recebimento,Importância - Minimizar falhas na identificação de origem dos recebimentos,Satisfação - Minimizar falhas na identificação de origem dos recebimentos,Importância - Evitar baixas repetidas ou não realizadas,Satisfação - Evitar baixas repetidas ou não realizadas,Importância - Minimizar esforço para identificar e classificar o recebimento corretamente,Satisfação - Minimizar esforço para identificar e classificar o recebimento corretamente,Importância - Minimizar divergências entre saldo registrado e saldo bancário real,Satisfação - Minimizar divergências entre saldo registrado e saldo bancário real,Importância - Minimizar inconsistências entre extrato bancário e lançamentos internos,Satisfação - Minimizar inconsistências entre extrato bancário e lançamentos internos,Importância - Minimizar omissões ou erros ao lançar transações manualmente,Satisfação - Minimizar omissões ou erros ao lançar transações manualmente,Importância - Minimizar erros nos relatórios financeiros gerados,Satisfação - Minimizar erros nos relatórios financeiros gerados,Importância - Minimizar o tempo necessário para encerrar o período contábil,Satisfação - Minimizar o tempo necessário para encerrar o período contábil,Importância - Minimizar o esforço para gerar relatórios confiáveis,Satisfação - Minimizar o esforço para gerar relatórios confiáveis,Importância - Minimizar impactos de estornos e ajustes não mapeados,Satisfação - Minimizar impactos de estornos e ajustes não mapeados,Importância - Evitar precificações com margem negativa,Satisfação - Evitar precificações com margem negativa,Importância - Minimizar perda de margem ao tornar o preço mais competitivo,Satisfação - Minimizar perda de margem ao tornar o preço mais competitivo,Importância - Minimizar tarefas manuais ao atualizar preços em múltiplos canais,Satisfação - Minimizar tarefas manuais ao atualizar preços em múltiplos canais,Importância - Minimizar incertezas sobre o impacto de taxas e custos variáveis nos preços,Satisfação - Minimizar incertezas sobre o impacto de taxas e custos variáveis nos preços,Importância - Minimizar dúvidas ao definir preços de venda,Satisfação - Minimizar dúvidas ao definir preços de venda,Importância - Evitar cobranças indevidas de taxas em transações financeiras,Satisfação - Evitar cobranças indevidas de taxas em transações financeiras,Importância - Minimizar incertezas sobre o custo fixo mensal e ponto de equilíbrio,Satisfação - Minimizar incertezas sobre o custo fixo mensal e ponto de equilíbrio,Importância - Evitar falhas de liquidez que comprometem pagamentos planejados,Satisfação - Evitar falhas de liquidez que comprometem pagamentos planejados,Importância - Minimizar erros em decisões estratégicas tomadas com base em dados incompletos,Satisfação - Minimizar erros em decisões estratégicas tomadas com base em dados incompletos,Importância - Evitar investimentos em canais com baixa rentabilidade,Satisfação - Evitar investimentos em canais com baixa rentabilidade,Importância - Evitar falta de capital de giro em períodos críticos,Satisfação - Evitar falta de capital de giro em períodos críticos,Importância - Minimizar incertezas sobre capital parado e margem real,Satisfação - Minimizar incertezas sobre capital parado e margem real,Importância - Evitar decisões estratégicas descoladas de sazonalidades históricas,Satisfação - Evitar decisões estratégicas descoladas de sazonalidades históricas,Importância - Evitar perda de competitividade que comprometa a lucratividade,Satisfação - Evitar perda de competitividade que comprometa a lucratividade
jealQ2Q,MeYlaok,2026-03-25 02:59:03,14879361819,14780287986,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",9,5,9,5,10,7,9,5,10,7,10,7,10,7,10,8,10,7,10,8,9,9,10,8,10,8,8,8,10,8,10,9,9,8,9,9,9,9,10,7,10,8,10,8,10,8,10,8,10,6,10,5,10,6,10,6,8,8,10,4,9,7,10,6,10,6,8,7,10,6,10,5,9,7,10,4,9,5,10,5,10,5,10,7,10,6,10,7,10,5
X5x0Egg,818VObY,2026-03-25 08:18:25,14879284259,14780094360,Responsável Financeiro,Entre 200 e 2.000,Ambos os canais (online e offline),9,6,10,4,9,8,10,6,10,5,10,5,9,6,10,6,9,8,7,7,10,6,10,6,10,5,10,7,10,8,9,7,10,6,9,6,9,7,10,7,9,6,9,7,10,6,9,5,10,5,10,6,9,4,10,5,9,6,10,6,10,4,10,6,10,6,9,5,10,6,10,7,9,6,10,5,10,6,10,6,10,5,10,4,10,4,10,4,10,4
PRdOKDB,aQxMAxq,2026-03-25 10:19:17,14880361965,14782484106,Responsável Financeiro,Até 200 pedidos,Ambos os canais (online e offline),10,5,10,5,10,8,10,7,10,4,10,5,10,6,10,8,10,5,10,7,10,6,10,6,10,5,10,8,10,8,10,5,10,8,10,8,10,5,10,7,10,6,10,6,10,8,10,6,10,6,10,8,10,6,10,7,10,6,10,6,8,8,10,7,10,7,10,8,10,5,10,6,10,5,10,4,10,4,10,4,9,3,9,5,9,3,10,4,10,3
PRdOMXP,ZjYAY0o,2026-03-25 10:34:14,14880740723,14783427495,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,7,10,9,9,7,10,8,10,8,10,6,7,5,8,5,7,5,10,4,8,5,10,7,9,8,10,8,9,9,7,5,8,6,10,5,5,5,5,5,10,3,8,4,9,4,9,4,6,5,6,5,5,5,8,5,8,5,8,5,8,5,10,5,10,5,10,5,10,5,10,5,8,5,9,5,9,5,10,6,9,6,9,7,9,5,9,5,9,5
zExYpQg,ODYZYvR,2026-03-25 10:34:19,7012092291,7012092292,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,6
vXGY7p0,pbWN7rV,2026-03-25 10:35:15,10703967206,10703967207,Responsável Financeiro,Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2jEPq6A,1AvYJ74,2026-03-25 10:36:06,14880690491,14783313702,Outros,Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1
zExDXvM,xXy7Pb9,2026-03-25 10:39:35,14425347886,14425347890,Responsável Financeiro,Entre 2.000  e 20.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5XB1XZb,5BkABDQ,2026-03-25 10:45:48,6125662838,6125662839,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",7,8,8,9,9,9,9,9,9,9,9,9,8,8,9,9,5,5,9,9,9,9,9,9,7,7,9,9,9,9,9,9,9,9,9,9,7,8,9,9,9,9,9,8,8,9,8,9,7,9,7,8,8,8,8,8,7,8,7,8,7,8,8,8,8,8,5,5,8,8,8,8,7,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9
kbd6bZr,vGLaxZ8,2026-03-25 10:46:25,7755075404,7755075405,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),9,9,9,9,10,5,10,5,10,5,10,5,10,5,8,5,10,7,10,6,8,8,10,10,8,8,8,10,5,5,5,5,5,5,5,5,10,10,10,10,10,10,5,5,5,5,10,10,10,4,10,9,10,10,10,4,5,5,10,5,10,5,10,4,10,4,10,8,10,3,10,9,10,6,5,5,10,5,10,7,10,5,10,5,10,5,10,5,10,5
5XB14gE,PdYN88Q,2026-03-25 10:56:02,14880297309,14782354573,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
7XR2KMA,2EvY15A,2026-03-25 11:03:48,1053602233,1053602234,Proprietário(a) / Sócio(a),Acima de 20.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Ar7LpON,A7rv1pk,2026-03-25 11:04:20,3922251555,3922251561,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",9,9,10,9,9,9,10,9,10,10,9,10,2,10,3,9,1,10,10,9,9,9,10,9,10,9,9,9,10,10,10,10,10,9,10,9,9,9,10,9,10,10,9,9,10,9,8,9,10,8,10,8,10,10,10,9,10,10,10,9,10,10,8,9,10,8,10,10,10,8,9,9,10,9,10,7,9,9,10,8,10,10,10,9,9,9,3,8,6,8
RWG5PDd,0QvYZYZ,2026-03-25 11:10:05,14879806520,14781232808,Responsável Financeiro,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,8,10,6,10,8,10,8,10,8,10,8,9,9,8,9,10,9,10,9,10,9,10,8,10,9,10,10,10,10,10,9,10,9,10,8,10,8,10,8,10,8,10,9,10,9,10,9,10,9,10,9,10,7,10,7,10,7,10,8,10,8,10,8,10,9,10,8,10,8,10,9,10,7,10,8,10,7,10,8,10,7,10,7,10,7,10,7
VpL5Jdy,vQ9e7Q,2026-03-25 11:12:02,14880523975,14782847530,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,10,10,10,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
NqpWWAl,lbWjMKV,2026-03-25 11:14:36,14887292072,14783761631,Consultor,Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",10,5,10,6,10,5,10,5,10,5,10,5,10,7,10,6,10,6,10,6,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,6,10,6,10,6,10,6,10,5,10,6,10,6,10,4,10,5,10,5,10,5,10,5,10,4,10,6,10,7,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5
aOQY6aq,ODYZk0R,2026-03-25 11:20:06,14887172734,14783809466,Responsável Financeiro,Até 200 pedidos,Ambos os canais (online e offline),8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,5,5,5,9,7,9,5,9,5,9,5,9,5,9,8,9,7,9,6,9,8,9,5,9,8,9,5,9,5,9,5,9,5,9,5,9,8,9,7,9,1,9,1,9,1,9,5,10,1,10,1,10,7,9,1,9,1,9,1,9,1,9,1,9,1,5,5,9,1,5,5,5,5,9,1
RWG5zVj,obdZvrV,2026-03-25 11:24:12,14879570500,14780735876,Outros,Entre 2.000  e 20.000,Ambos os canais (online e offline),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M1ezAQY,Me5462l,2026-03-25 11:24:59,14880312484,14782384288,Proprietário(a) / Sócio(a),Entre 2.000  e 20.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,7,10,7,8,8,10,8,10,6,10,8,8,8,10,6,10,10,10,10,10,7,10,7,10,7,10,7,10,10,8,8,9,9,9,9,7,7,8,8,10,10,10,10,8,8,8,8,10,6,9,6,10,10,8,8,7,7,7,7,7,7,10,7,10,7,10,10,10,7,10,6,10,7,10,6,10,7,10,8,10,9,10,7,10,7,10,8,10,8
o9bMAa1,EkL70Oo,2026-03-25 11:25:02,14898271842,14784029715,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,7,10,7,10,7,10,6,10,8,10,7,10,7,10,6,10,7,10,6,10,6,10,8,10,7,10,6,10,8,10,8,10,7,10,7,10,8,10,7,10,8,10,7,10,8,10,8,10,8,10,8,10,7,10,8,10,8,10,7,10,7,10,7,10,6,10,7,10,7,10,6,10,6,10,8,10,7,8,7,10,7,10,7,10,6,10,7,10,7
kbd6AWj,rjK7Bdv,2026-03-25 11:27:59,14879272279,14780061228,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,5,10,5,8,6,10,1,10,5,9,4,10,5,10,6,10,6,10,4,8,6,8,5,8,3,9,6,10,5,10,5,10,6,10,6,10,1,10,4,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,4,10,2,10,3,10,4,10,2,10,4,10,4,10,2,10,3,8,2,9,5,8,3,9,2,9,5,9,4,9,3,10,4,10,2
zExDz0Z,EkPWydq,2026-03-25 11:28:13,14880743491,14783434835,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",10,10,10,10,10,10,8,10,10,10,7,10,10,5,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,4,10,10,10,10,10,10,10,10,10,10,10,10,10,1,8,5,8,5,10,1,10,10,10,9,10,7,10,10,10,9,10,9,10,5,10,4,7,5,6,5
Dq4d1ER,818Yrbr,2026-03-25 11:29:27,14879085449,14779508924,Responsável Financeiro,Até 200 pedidos,Ambos os canais (online e offline),10,7,10,10,10,7,10,10,10,10,10,10,10,7,10,6,10,7,10,8,10,9,10,7,10,7,10,7,10,10,10,10,10,4,10,10,10,6,10,5,10,10,10,8,10,10,10,7,10,6,10,6,10,7,10,5,10,5,10,5,10,5,9,4,10,4,10,8,10,5,10,5,10,6,10,5,10,5,10,5,10,5,10,4,10,4,10,4,10,4
gbDMLXM,D4DobKZ,2026-03-25 11:38:08,8230878981,8230878982,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas offline (loja física, vendedores, balcão etc.)",8,8,10,10,10,10,9,10,9,8,8,8,8,8,10,10,10,10,7,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
5XB1LWo,LZYjVd1,2026-03-25 11:39:10,14879940698,14781554471,Proprietário(a) / Sócio(a),Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",8,10,5,5,3,3,5,5,10,5,10,6,10,6,10,8,1,5,10,8,1,5,5,5,2,5,2,5,5,5,4,5,10,7,5,5,10,7,10,5,10,5,10,5,10,5,10,5,5,5,5,5,5,5,10,5,10,5,10,5,10,5,10,5,10,6,10,5,10,6,10,5,10,5,10,5,10,5,10,5,10,5,10,5,10,5,2,5,10,6
GexdD0O,dWqZQ0q,2026-03-25 11:40:46,14880537566,14782880949,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),9,8,7,8,10,4,7,8,10,6,10,7,9,6,9,7,6,8,10,2,10,4,8,9,4,7,8,5,8,9,8,8,9,8,6,7,3,5,8,8,8,8,10,1,9,7,2,7,2,3,1,2,3,5,8,5,5,4,9,3,8,7,9,8,8,6,9,5,9,4,7,7,8,6,7,4,8,5,8,5,6,8,6,4,8,2,5,2,7,3
J19AJNz,xXy7ogE,2026-03-25 11:48:08,14879013903,14779296429,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),9,9,9,9,9,9,10,10,9,9,9,9,9,9,9,9,9,9,10,10,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,8,10,9,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8
dbWx2jA,jaMVbBE,2026-03-25 11:49:48,14880502432,14782794911,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",9,9,9,9,9,7,9,9,9,7,9,6,9,5,9,4,9,5,9,5,9,9,9,8,9,7,9,7,9,9,9,9,9,3,9,7,9,6,9,9,9,7,9,7,9,7,9,9,9,9,9,9,9,8,9,7,9,6,9,7,9,7,10,7,10,7,10,6,10,6,10,6,10,7,10,8,10,8,10,7,10,7,10,8,10,7,10,7,10,7
jeaQ0g6,GxvBXlQ,2026-03-25 11:55:12,8437388482,8437388483,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4a4xP1Y,818Yyek,2026-03-25 11:58:48,14880531949,14782867330,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,10,4,10,4,10,4,10,5,10,5,10,5,10,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
bZ5xYWZ,eq51La0,2026-03-25 12:05:45,14879864489,14781364276,Proprietário(a) / Sócio(a),Entre 2.000  e 20.000,Ambos os canais (online e offline),10,1,10,1,7,1,10,1,10,1,6,1,10,1,10,1,10,1,10,1,6,6,10,4,5,5,10,1,4,1,5,5,10,1,5,5,1,5,6,6,10,1,10,1,10,1,10,1,10,1,10,1,10,1,10,1,1,1,10,1,10,1,4,5,1,5,7,8,10,4,5,5,10,1,8,1,9,1,5,5,3,5,4,4,4,4,4,4,4,4
X5xW82e,MeAKv2M,2026-03-25 12:06:55,14880439355,14782642074,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,8,10,6,10,4,10,5,10,7,10,6,9,4,9,4,10,5,10,3,8,5,10,5,9,5,10,4,8,6,10,5,8,6,8,6,10,3,10,8,10,7,10,5,9,6,9,6,10,7,10,7,8,6,10,7,8,6,8,6,8,6,10,4,10,3,10,2,10,4,10,2,9,4,9,4,8,5,10,7,10,7,9,6,10,5,8,5,8,5
5XB1eRM,QKrGLvg,2026-03-25 12:08:24,10735625175,10735625176,Proprietário(a) / Sócio(a),Entre 200 e 2.000,"Apenas offline (loja física, vendedores, balcão etc.)",10,4,10,5,10,3,10,3,10,5,10,6,10,5,10,7,10,9,10,4,10,5,10,4,10,2,10,4,10,4,10,4,10,5,10,6,10,2,10,4,10,4,10,3,10,5,10,4,10,1,10,3,10,4,10,2,10,5,10,1,10,5,10,2,10,2,10,2,10,1,10,1,10,5,10,2,10,3,10,4,10,5,10,3,10,3,10,3,10,3
6D82p5o,5Bz6N0o,2026-03-25 12:10:49,13289802441,13289802444,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),2,8,10,6,9,6,8,8,10,2,10,5,9,7,8,6,8,5,8,7,9,3,9,4,10,4,10,3,10,6,10,8,10,5,10,7,8,5,9,7,9,7,10,7,10,6,10,6,10,5,10,5,10,3,10,4,10,5,10,3,10,5,10,6,9,3,10,4,10,5,10,2,10,3,10,1,10,2,10,2,10,2,10,1,10,1,10,1,10,1
Gexd5YZ,PdYNN1P,2026-03-25 12:13:31,14879242895,14779975205,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,10,10,9,10,10,10,10,10,10,10,9,10,9,10,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,9,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,9,10,9,10,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,10,10,9
LDZWoXG,5BvY0DM,2026-03-25 12:20:00,14081674480,14081674482,Outros,Até 200 pedidos,"Apenas online (e-commerce, redes sociais, marketplaces etc.)",7,8,8,8,7,8,7,8,7,8,7,8,7,8,9,9,8,8,7,8,8,8,6,8,8,8,7,7,9,8,8,8,10,8,8,8,9,8,9,7,9,7,10,8,9,7,10,8,10,8,10,8,10,6,10,8,8,8,9,8,9,8,10,7,9,8,9,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,7,10,8,8,8,10,8
M1ezgN0,KYD4KeX,2026-03-25 12:26:06,14879108307,14779580977,Responsável Financeiro,Até 200 pedidos,Ambos os canais (online e offline),10,10,10,10,10,10,10,5,10,6,10,8,10,3,10,5,10,3,10,4,10,6,10,5,10,5,10,5,10,5,10,5,10,5,10,6,10,5,10,5,10,8,10,7,10,6,10,4,10,5,10,5,10,5,10,2,10,3,10,1,10,2,10,1,10,1,10,1,10,3,10,2,10,3,10,2,10,3,10,5,10,5,10,3,10,3,10,3,10,5
Gexd4jk,b5rMp9e,2026-03-25 12:33:51,14879792154,14781199306,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
8N1Qgal,MeY248A,2026-03-25 12:35:16,14886211992,14783691252,Outros,Até 200 pedidos,Ambos os canais (online e offline),7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,8,8,6,6,7,7,6,7,7,6,7,7,7,7,7,7,6,7,6,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,6,6,7,7,7,6,7,7,7,7,6,7,8,7,7,7,6,7,6,6,6,6,7,7
OQD5ePR,yPvbQ1B,2026-03-25 12:35:45,1226016119,1226016120,Proprietário(a) / Sócio(a),Entre 200 e 2.000,Ambos os canais (online e offline),10,6,10,6,10,4,10,7,10,5,10,5,10,5,10,6,10,6,10,6,10,5,10,5,10,4,10,5,10,7,10,6,10,7,10,5,10,6,10,6,9,6,9,5,9,6,9,6,10,4,10,5,10,6,10,3,10,3,10,3,10,4,10,6,9,6,9,5,9,5,9,4,10,7,10,6,10,6,10,7,10,7,10,7,10,8,10,8,10,8
aOQYR9Z,ODYq1LR,2026-03-25 13:02:58,14879843839,14781319389,Proprietário(a) / Sócio(a),Até 200 pedidos,Ambos os canais (online e offline),10,8,10,7,10,7,10,6,10,6,10,7,10,8,10,7,10,8,10,7,10,7,10,6,10,7,10,7,10,7,10,6,10,6,10,5,10,6,10,8,10,6,10,7,10,5,10,6,10,6,10,5,10,7,10,4,10,6,10,4,10,6,10,5,8,7,10,9,10,7,10,6,10,6,10,5,10,5,10,4,10,7,10,5,10,5,10,7,10,5
rDjAXrN,818D18z,2026-03-25 13:07:16,11715667724,11715667726,Responsável Financeiro,Acima de 20.000,Ambos os canais (online e offline),10,7,10,7,10,6,10,6,10,7,10,8,10,8,10,7,10,7,10,7,10,7,10,6,10,4,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,7,10,6,10,6,10,6,10,4,10,5,10,4,10,2,10,3,10,3,10,3,10,3,10,2,10,2,10,3,10,3,10,2,10,1,10,4,10,2,10,4,10,1,10,2,10,2,10,3
